"","X","ACCESSION.AGREEMENT.txt","ACCOUNTS.RECEIVABLE.FINANCING.AGREEMENT.2.txt","ACCOUNTS.RECEIVABLE.FINANCING.AGREEMENT.txt","Affymax.Maxygen.Technology.Transfer.Agreement.txt","Agreement.for.Purchase.and.Sales.of.Coal.txt","Ali.WB.AMENDED.AND.RESTATED.SHAREHOLDERS.txt","ALIBABA.GROUP.HOLDING.LIMITED.txt","Allied.tech.group.TECHNOLOGY.TRANSFER.AND.PURCHASE.AGREEMENT.txt","Amended.and.Restated.Credit.Agreement.txt","American.tissue.mills.LABOR.AGREEMENT.txt","Arizona.Florence.central.LEASE.AGREEMENT.txt","Arizona.Gilbert.OFFICE.LEASE.txt","Arizona.mesa.FACILITY.LEASE.AGREEMENT.txt","Arizona.Mesa.LANDLORD.content.txt","Arizona.Phoenix.OFFICE.LEASE.txt","ASSIGNMENT.AND.ASSUMPTION.txt","ASSIGNMENT.OF.PATENTS..TRADEMARKS.AND.COPYRIGHTS.txt","Assurance.Agreement.txt","Aurora.AGREEMENT.txt","Australia.PV.TECHNOLOGY.TRANSFER.AGREEMENT.txt","BOND.PURCHASE.AGREEMENT.txt","BONUS.REPAYMENT.AGREEMENT.txt","BRANCH.MANAGER.COMPENSATION.PLAN.txt","California.Hayward.AGREEMENT.OF.LEASE.txt","California.Los.Angeles.STANDARD.FORM.OFFICE.LEASE.txt","California.Mountain.View.THIRD.AMENDMENT.TO.LEASE.txt","California.Palo.Alto.LEASE.txt","California.SanFrancisco.OFFICE.LEASE.txt","California.Sunnyvale.INDUSTRIAL.txt","CONSULTING.SERVICES.AGREEMENT.txt","CORPORATE.GOVERNANCE.AND.VOTING.AGREEMENT.txt","CREDIT.AGREEMENT.txt","DIGITAL.VIDEO.DOWNLOAD.SALES.AGREEMENT.txt","DOMAIN.NAME.ASSIGNMENT.AGREEMENT.txt","EVERGREEN.SOLAR..INC.txt","EXECUTIVE.RETIREMENT.PLAN.txt","Expedia.TRANSITION.SERVICES.AGREEMENT.txt","FIRST.AMENDMENT.TO.THE.TECHNOLOGY.TRANSFER.AGREEMENT.txt","GAS.PURCHASE.AND.SALES.CONTRACT.txt","INVESTMENT.AGREEMENT.2000.txt","INVESTMENT.AGREEMENT.txt","Investment_Contract.txt","J.txt","Labor.agreement.for.FLETC.employees..txt","Loan.Agreement.txt","LOAN.AND.SECURITY.AGREEMENT.txt","MASTER.REPURCHASE.AGREEMENT.GOVERNING.txt","MEMBERSHIP.INTEREST.PURCHASE.AGREEMENT.txt","MORTGAGE.LOAN.PURCHASE.AND.SERVICING.AGREEMENT.txt","Motorola.EXCLUSIVE.LICENSE.AGREEMENT.txt","partner.agreement.example.txt","Partners.Plan.txt","PATENT.AND.INTELLECTUAL.PROPERTY.ASSIGNMENT.AGREEMENT.txt","PATENT.ASSIGNMENT.AGREEMENT.txt","Peninsula.Ports.Authority.of.Virginia.bond.purchase.txt","PURCHASE.AND.SALE.AGREEMENT.txt","PURCHASE.AND.SALE.OF.FUTURE.RECEIVABLES.txt","REALNETWORKS.Investment.rights.txt","REVOLVING.CREDIT.AND.GUARANTY.AGREEMENT.txt","sample.of.loan.agreement.txt","SEARCH.AND.ADVERTISING.SERVICES.AND.SALES.AGREEMENT.txt","SEATTLE.GENETICS.shareholder.txt","SECOND.AMENDED.AND.RESTATED.Investment.rights.txt","SELECT.RETIREMENT.PLAN.txt","SERVICING.AGREEMENT.txt","SHARE.PURCHASE.AGREEMENT.txt","Share.Transfer.Agreement.txt","SHAREHOLDERS..BUY.SELL.AGREEMENT.txt","STARCLOUD.MEDIA.CO.shareholder.agreement.txt","Steve.retirement.plan.txt","STOCKHOLDERS.SUPPORT.AGREEMENT.txt","TABLEAU.SOFTWARE.Investment.rights.txt","TERRITORIAL.SOFTWARE.DISTRIBUTION.AGREEMENT.txt","TIER.TECHNOLOGIES.buy.sell.agreement.txt","TRANSITION.SERVICES.AGREEMENT.MOTOROLA.SOLUTIONS.PROVIDED.SERVICES.txt","Weibo.Trademark.License.Agreement.txt","XINHUA.FINANCE.MEDIA.LIMITED.txt"
"658","accessories",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"659","accessways",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660","accident",0,0,0,1,0,0,1,0,0,2,0,3,4,0,1,0,0,0,4,0,0,0,0,0,2,0,4,1,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"661","accidental",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"662","accidents",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"663","accommodate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664","accommodation",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"665","accommodations",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"666","accompanied",0,0,0,0,0,2,2,0,1,0,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1
"667","accompanies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"668","accompany",0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,1
"669","accompanying",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1
"670","accomplish",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"671","accomplished",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"672","accomplishment",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"673","accomplishments",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"674","accord",5,3,1,3,14,65,127,3,11,9,1,14,36,0,27,1,0,3,7,3,14,2,17,9,23,10,31,16,18,9,6,80,11,3,25,2,5,0,7,6,7,1,0,11,1,14,15,55,52,27,1,12,1,5,8,24,1,5,118,6,2,5,16,10,24,7,7,4,41,7,7,12,10,1,15,7,59
"675","accordance",5,1,0,1,11,60,107,2,10,3,1,4,33,0,23,1,0,2,2,3,14,2,17,7,19,7,28,14,14,9,5,76,10,3,24,2,5,0,6,6,7,0,0,10,1,14,13,51,50,25,1,9,1,5,8,23,1,5,112,6,2,4,16,10,21,7,7,4,38,5,7,12,7,0,14,7,29
"676","accorded",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"677","according",0,2,1,2,2,5,5,1,1,6,0,10,2,0,3,0,0,1,5,0,0,0,0,2,4,3,3,2,3,0,1,4,1,0,1,0,0,0,1,0,0,1,0,1,0,0,2,3,1,2,0,3,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,3,2,0,0,3,1,1,0,2
"678","accordingly",0,0,0,1,0,5,5,0,0,4,0,0,2,0,1,0,0,1,0,0,0,0,0,2,3,3,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,2,1,0,0,0,1,1,0,0
"679","accordion",0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680","accords",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"681","account",0,45,50,0,11,38,91,2,15,4,0,12,6,2,24,0,0,1,8,0,4,1,23,7,19,0,12,11,13,0,0,107,2,0,10,23,17,0,8,2,16,1,0,2,0,82,11,60,120,3,1,3,0,0,0,25,4,6,302,2,0,18,15,0,69,6,1,0,22,1,0,13,8,0,2,0,11
"683","accountable",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"684","accountant",0,0,0,0,2,5,2,1,2,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6,4,0,0,0,0,0,0,4,0,4,8,0,0,0,6,0,3,0,0,0,6,1,0,4,1,0,0,0,2
"685","accountants",0,0,0,0,2,2,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6,4,0,0,0,0,0,0,4,0,2,8,0,0,0,6,0,3,0,0,0,5,1,0,4,0,0,0,0,2
"686","accounted",0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"687","accounting",0,3,3,0,2,12,21,1,3,0,0,2,0,0,8,0,0,0,0,0,0,0,3,2,4,0,8,5,5,0,0,18,1,0,5,0,6,0,2,0,9,0,0,0,0,11,1,23,6,2,1,2,0,0,0,7,0,0,11,1,0,1,4,0,1,0,1,0,7,0,0,7,2,0,0,0,0
"688","accounts",0,15,22,0,0,3,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,6,0,1,1,1,0,0,24,0,0,0,0,4,0,0,0,3,0,0,0,0,23,3,18,5,0,0,0,0,0,0,6,1,0,92,1,0,1,2,0,11,1,0,0,1,0,0,1,2,0,1,0,7
"689","accreditation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690","accredited",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"691","accreted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"692","accretion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"693","accrual",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"694","accruals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"695","accrue",0,5,5,0,0,4,30,1,1,4,1,2,3,0,7,0,1,0,0,0,0,0,2,4,1,0,2,0,1,0,0,12,0,0,1,25,8,0,0,0,1,0,0,1,0,7,0,10,4,4,0,0,0,0,0,6,0,0,41,1,0,2,0,0,0,0,0,1,1,0,0,0,1,0,2,1,1
"696","accrued",0,2,2,0,0,4,22,1,1,3,1,1,1,0,3,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,11,0,0,1,23,4,0,0,0,1,0,0,0,0,4,0,10,4,2,0,0,0,0,0,5,0,0,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"697","accrues",0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"698","accruing",0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
"699","accumulate",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"700","accumulated",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"701","accumulation",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"702","accuracy",0,0,0,0,4,0,5,0,1,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"703","accurate",0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,1,1,2,3,0,0,3,1,0,2,0,1,0,1,0,2,0,0,0,0,15,2,2,3,1,0,0,0,0,4,4,1,0,6,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,4
"704","accurately",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"705","acf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"706","achieve",0,0,0,1,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
"707","achieved",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"708","achievement",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"709","achieves",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"710","achieving",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"711","acids",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"712","acknowledge",3,5,1,3,2,9,6,4,3,0,1,22,15,0,20,0,1,0,3,0,2,2,0,5,14,6,7,4,7,2,4,12,5,0,1,1,2,1,0,3,3,0,2,0,0,3,5,11,10,19,0,1,2,8,2,15,5,0,33,1,0,0,2,0,3,4,0,4,3,19,1,0,2,0,2,0,1
"713","acknowledged",0,1,0,2,0,4,0,1,2,0,1,1,1,0,6,0,1,0,0,0,0,0,0,2,2,1,0,0,0,0,0,7,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,2,2,3,0,0,1,0,0,1,0,0,8,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0
"714","acknowledgement",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"715","acknowledges",0,3,1,1,0,3,4,2,1,0,0,7,10,0,9,0,0,0,0,0,1,2,0,2,10,5,5,1,5,2,3,2,2,0,0,1,2,0,0,1,3,0,0,0,0,2,1,6,3,11,0,0,1,4,1,8,4,0,18,1,0,0,1,0,3,2,0,3,1,0,1,0,1,0,0,0,1
"716","acknowledging",0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"717","acknowledgment",0,0,0,0,2,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"718","acm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"719","acoustical",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"720","acquiesce",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"721","acquiescence",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"722","acquiesces",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"723","acquire",0,11,9,2,1,53,14,2,9,1,0,0,3,0,2,0,1,0,0,0,0,0,2,0,1,0,0,12,2,0,8,40,0,0,9,0,2,0,0,0,8,0,0,0,1,9,2,9,11,5,0,0,2,1,1,31,2,3,49,0,0,2,5,0,0,3,3,3,6,1,1,4,1,0,0,0,1
"724","acquired",0,11,9,1,0,43,10,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,10,0,0,1,24,0,0,2,0,0,0,0,0,2,0,0,0,0,5,2,2,10,0,0,0,2,0,0,24,2,2,35,0,0,2,4,0,0,2,0,2,5,1,1,2,0,0,0,0,0
"725","acquiree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"726","acquirer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"727","acquires",0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"728","acquiring",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"729","acquisition",0,1,0,0,1,3,11,0,2,3,0,0,7,0,1,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,7,49,0,0,3,0,6,0,0,1,17,0,0,0,0,4,1,3,4,0,0,4,0,8,0,5,0,1,47,0,0,1,2,0,0,0,0,0,11,0,3,2,0,2,0,0,3
"731","acquisitionco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"732","acquisitions",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
